run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token,reasoning_mode,reasoning_toggle_method,thinking_tokens_est,answer_tokens_est,energy_thinking_j,energy_answer_j,j_per_answer_token,correct
1,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,12403.298,12419.199,15901,172.9,21,577.9,2545,99.564,102.980,1583.167,,2566,0.6169786496493656,0.6220696326130736,on,api_param,2533,12,1575.702,7.465,0.6221,
1,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",12419.639,12420.730,1091,179.6,20,776.1,156,77.927,87.720,85.028,,176,0.48311316600235016,0.5450507513872669,on,api_param,140,16,76.307,8.721,0.5451,
1,qwen3.5:0.8b,load,5,Explain the difference between TCP and UDP in two sentences.,12421.221,12443.675,22454,172.8,22,604.1,3601,99.614,103.110,2236.736,,3623,0.6173711561623311,0.6211429321788741,on,api_param,3546,55,2202.573,34.163,0.6211,
1,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,12443.867,12461.501,17634,174.8,22,994.5,2838,100.356,102.680,1769.686,,2860,0.6187714187331399,0.6235680963977379,on,api_param,2007,831,1251.501,518.185,0.6236,
1,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,12461.738,12500.800,39061,170.8,18,361.1,6210,101.715,105.240,3973.158,,6228,0.6379508727228662,0.6398000056872803,on,api_param,6210,0,3973.158,0.000,0.0000,
1,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,12501.295,12506.194,4898,175.5,23,1017.0,775,94.666,102.070,463.762,,798,0.5811550457878867,0.5984022277919143,on,api_param,99,676,59.242,404.520,0.5984,
1,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,12506.604,12546.842,40237,173.0,24,559.9,6478,101.992,105.240,4103.946,,6502,0.631182143539454,0.6335205769208907,on,api_param,6478,0,4103.946,0.000,0.0000,
1,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,12547.125,12552.242,5117,178.0,30,631.5,819,96.308,101.770,492.882,,849,0.5805443579903051,0.6018097190888511,on,api_param,375,444,225.679,267.204,0.6018,
1,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,12552.371,12580.408,28036,171.2,29,477.7,4451,101.329,107.060,2840.948,,4480,0.634140137129221,0.6382718073104718,on,api_param,3010,1441,1921.198,919.750,0.6383,
1,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,12580.830,12609.245,28415,170.5,33,521.7,4496,100.899,106.110,2867.055,,4529,0.6330438258058857,0.6376902773743008,on,api_param,4496,0,2867.055,0.000,0.0000,
1,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,12609.333,12637.151,27817,169.8,26,1077.2,4394,101.642,105.240,2827.466,,4420,0.6396982322941693,0.6434834289349632,on,api_param,4394,0,2827.466,0.000,0.0000,
1,qwen3.5:0.8b,load,14,Describe the pros and cons of renewable energy sources: sola,12637.317,12651.546,14229,177.2,31,983.5,2321,101.019,103.160,1437.416,,2352,0.6111462590260323,0.6193089190991934,on,api_param,1090,1231,675.047,762.369,0.6193,
2,qwen3.5:0.8b,load,0,What is the capital of France?,12652.051,12656.243,4191,175.8,17,649.7,658,91.993,101.810,385.625,,675,0.5712959134184388,0.5860558382332008,on,api_param,648,10,379.764,5.861,0.5861,
2,qwen3.5:0.8b,load,2,Name three planets in our solar system.,12836.500,12838.667,2166,174.3,18,533.2,321,96.128,102.160,208.246,,339,0.6142955565221682,0.6487420363271496,on,api_param,298,23,193.325,14.921,0.6487,
2,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,12839.146,12844.565,5419,174.0,21,453.6,850,94.398,101.920,511.568,,871,0.5873342225675525,0.6018448327721626,on,api_param,782,68,470.643,40.925,0.6018,
2,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",12844.973,12847.021,2047,177.8,20,454.9,311,84.162,100.830,172.347,,331,0.5206864600770017,0.5541711198890276,on,api_param,297,14,164.589,7.758,0.5542,
2,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,13027.613,13067.047,39433,171.3,22,523.9,6262,101.250,103.990,3992.658,,6284,0.6353688259884548,0.6376010384080885,on,api_param,6262,0,3992.658,0.000,0.0000,
2,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,13067.172,13086.021,18848,175.7,18,458.7,3049,100.911,103.020,1902.022,,3067,0.620157198039711,0.6238183425345339,on,api_param,1853,1196,1155.935,746.087,0.6238,
2,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,13086.113,13098.818,12705,175.9,23,724.3,2051,99.883,101.960,1269.017,,2074,0.6118695743561964,0.6187311054191864,on,api_param,940,1111,581.607,687.410,0.6187,
2,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,13099.327,13111.225,11897,170.7,24,551.1,1867,97.482,101.640,1159.830,,1891,0.6133423417798894,0.6212267639559566,on,api_param,1838,29,1141.815,18.016,0.6212,
2,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,13111.454,13114.538,3083,176.8,30,734.3,475,93.073,100.890,286.985,,505,0.5682876091047155,0.6041794581008028,on,api_param,212,263,128.086,158.899,0.6042,
2,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,13114.612,13154.493,39880,170.4,29,469.8,6332,101.897,106.870,4063.648,,6361,0.63883789987334,0.641763720956146,on,api_param,6332,0,4063.648,0.000,0.0000,
2,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,13154.687,13199.047,44359,167.0,33,583.8,6898,100.780,104.190,4470.579,,6931,0.645012102401391,0.6480978373070514,on,api_param,6898,0,4470.579,0.000,0.0000,
2,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,13199.081,13225.385,26304,172.3,26,426.7,4202,101.450,103.250,2668.549,,4228,0.6311610999963068,0.6350664280781497,on,api_param,4202,0,2668.549,0.000,0.0000,
2,qwen3.5:0.8b,load,14,Describe the pros and cons of renewable energy sources: sola,13225.415,13245.338,19922,177.7,31,772.5,3287,101.991,103.870,2031.932,,3318,0.6123967203400791,0.6181722902611446,on,api_param,1884,1403,1164.637,867.296,0.6182,
3,qwen3.5:0.8b,load,0,What is the capital of France?,13245.360,13248.487,3126,179.8,17,452.3,495,98.460,101.990,307.884,,512,0.6013363468575221,0.6219883022041441,on,api_param,486,9,302.286,5.598,0.6220,
3,qwen3.5:0.8b,load,1,What year was the C programming language created?,13248.520,13327.843,79323,171.2,19,474.2,12646,102.179,104.390,8105.157,,12665,0.6399650399646284,0.6409265563144092,on,api_param,12646,0,8105.157,0.000,0.0000,
3,qwen3.5:0.8b,load,2,Name three planets in our solar system.,13328.267,13333.779,5511,180.8,18,490.5,897,95.521,102.320,526.505,,915,0.5754154121668021,0.5869622097353667,on,api_param,890,7,522.396,4.109,0.5870,
3,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,13334.056,13341.012,6955,177.1,21,769.7,1116,98.123,102.390,682.487,,1137,0.6002521624509468,0.6115472300239485,on,api_param,994,122,607.878,74.609,0.6115,
3,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",13341.487,13367.143,25656,175.0,20,510.9,4168,100.944,103.920,2589.883,,4188,0.618405738554926,0.6213731365326367,on,api_param,4168,0,2589.883,0.000,0.0000,
3,qwen3.5:0.8b,load,5,Explain the difference between TCP and UDP in two sentences.,13367.220,13408.825,41605,164.6,22,517.6,6378,101.103,103.360,4206.413,,6400,0.6572520116152377,0.6595191085508814,on,api_param,6378,0,4206.413,0.000,0.0000,
3,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,13408.966,13450.298,41331,163.2,22,566.1,6289,100.889,103.240,4169.947,,6311,0.6607427425296737,0.6630541339012197,on,api_param,6289,0,4169.947,0.000,0.0000,
3,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,13450.560,13463.483,12923,165.9,18,306.8,1981,98.401,101.330,1271.695,,1999,0.6361656526292462,0.641946057347735,on,api_param,1129,852,724.757,546.938,0.6419,
3,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,13463.764,13475.965,12201,167.1,23,554.1,1877,98.385,101.330,1200.430,,1900,0.6318054899565984,0.6395473792847826,on,api_param,835,1042,534.022,666.408,0.6395,
3,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,13476.433,13518.575,42141,163.8,24,759.3,6451,100.649,104.080,4241.530,,6475,0.6550625939233836,0.6574996582938938,on,api_param,6451,0,4241.530,0.000,0.0000,
3,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,13519.060,13522.740,3680,164.5,30,873.5,540,89.741,100.200,330.259,,570,0.5794020397667928,0.6115910419760591,on,api_param,171,369,104.582,225.677,0.6116,
3,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,13522.746,13563.929,41182,162.4,29,936.3,6234,100.864,103.700,4153.819,,6263,0.6632314825680484,0.6663167749957791,on,api_param,2686,3548,1789.727,2364.092,0.6663,
3,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,13564.320,13594.512,30191,164.8,33,711.0,4634,100.284,103.030,3027.740,,4667,0.6487551782785534,0.6533751439417369,on,api_param,4634,0,3027.740,0.000,0.0000,
3,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,13594.819,13649.738,54918,162.2,26,681.2,8335,100.964,103.880,5544.821,,8361,0.66317671350436,0.6652454111109724,on,api_param,8335,0,5544.821,0.000,0.0000,
3,qwen3.5:0.8b,load,14,Describe the pros and cons of renewable energy sources: sola,13650.185,13667.467,17282,169.5,31,674.1,2710,98.939,101.570,1709.894,,2741,0.6238212970106487,0.6309572601867853,on,api_param,1343,1367,847.376,862.519,0.6310,
0,qwen3.5:0.8b,idle,-1,IDLE_BASELINE,13690.511,13701.084,10572,0,0,0,0,19.951,36.090,210.941,,0,0,0,off,api_param,0,0,0,0,0,
1,qwen3.5:0.8b,load,0,What is the capital of France?,13701.084,13701.880,795,161.0,19,68.9,52,19.735,22.520,15.705,,71,0.2212028450610211,0.30202696152562497,off,api_param,0,52,0.000,15.705,0.3020,
1,qwen3.5:0.8b,load,1,What year was the C programming language created?,13702.173,13703.264,1090,166.4,21,576.1,142,67.193,84.840,73.294,,163,0.449656906969247,0.5161554636337131,off,api_param,0,142,0.000,73.294,0.5162,
1,qwen3.5:0.8b,load,2,Name three planets in our solar system.,13703.758,13704.502,744,167.4,20,500.7,89,68.255,73.130,50.787,,109,0.46593393256738613,0.5706381870769112,off,api_param,0,89,0.000,50.787,0.5706,
1,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,13704.812,13706.712,1900,167.1,23,535.9,270,80.935,96.580,153.840,,293,0.5250519676427918,0.569778616738289,off,api_param,0,270,0.000,153.840,0.5698,
1,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",13706.949,13708.049,1099,167.6,22,469.2,143,82.817,86.660,91.079,,165,0.5519957961805414,0.6369182263621631,off,api_param,0,143,0.000,91.079,0.6369,
1,qwen3.5:0.8b,load,5,Explain the difference between TCP and UDP in two sentences.,13708.544,13708.984,440,174.1,24,554.0,40,72.240,72.240,31.800,,64,0.49687610216936035,0.7950017634709765,off,api_param,0,40,0.000,31.800,0.7950,
1,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,13709.072,13716.559,7486,168.7,24,447.6,1156,92.016,98.190,688.923,,1180,0.5838327784019705,0.59595387414734,off,api_param,0,1156,0.000,688.923,0.5960,
1,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,13716.967,13722.689,5721,170.7,20,340.9,881,92.032,98.290,526.553,,901,0.5844092602996074,0.5976762128603249,off,api_param,0,881,0.000,526.553,0.5977,
1,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,13722.763,13728.400,5636,171.4,25,440.8,873,95.898,98.850,540.565,,898,0.6019650021604727,0.6192034042841975,off,api_param,0,873,0.000,540.565,0.6192,
1,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,13728.580,13729.897,1316,171.7,26,563.7,183,86.880,91.830,114.349,,209,0.5471263926201898,0.624860197036173,off,api_param,0,183,0.000,114.349,0.6249,
1,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,13730.167,13732.069,1902,172.1,32,918.8,279,87.983,99.460,167.351,,311,0.53810702325259,0.5998253915109516,off,api_param,0,279,0.000,167.351,0.5998,
1,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,13732.274,13741.800,9526,170.5,31,838.3,1496,97.842,100.540,932.109,,1527,0.6104184111649783,0.6230674557813649,off,api_param,0,1496,0.000,932.109,0.6231,
1,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,13742.294,13743.520,1226,169.8,35,569.4,166,74.477,88.910,91.325,,201,0.45435450730304944,0.5501521443850177,off,api_param,0,166,0.000,91.325,0.5502,
1,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,13743.880,13746.309,2429,172.3,28,614.3,360,86.874,98.340,211.076,,388,0.5440112760654482,0.5863232642038719,off,api_param,0,360,0.000,211.076,0.5863,
1,qwen3.5:0.8b,load,14,Describe the pros and cons of renewable energy sources: sola,13746.519,13754.507,7987,168.2,33,661.6,1231,96.702,100.270,772.413,,1264,0.6110866118400119,0.6274683000534322,off,api_param,0,1231,0.000,772.413,0.6275,
2,qwen3.5:0.8b,load,0,What is the capital of France?,13754.930,13755.569,638,169.9,19,423.1,73,72.175,76.270,46.105,,92,0.5011362187819931,0.6315689332594981,off,api_param,0,73,0.000,46.105,0.6316,
2,qwen3.5:0.8b,load,1,What year was the C programming language created?,13755.986,13757.929,1943,168.3,21,300.0,275,79.703,99.150,154.912,,296,0.5233501339695258,0.5633150532908351,off,api_param,0,275,0.000,154.912,0.5633,
2,qwen3.5:0.8b,load,2,Name three planets in our solar system.,13758.096,13758.834,737,169.8,20,342.1,86,85.235,90.380,62.896,,106,0.5933541433900842,0.7313434790621968,off,api_param,0,86,0.000,62.896,0.7313,
2,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,13759.147,13761.244,2096,168.3,23,509.3,302,82.335,98.390,172.648,,325,0.5312236706979911,0.5716811025723415,off,api_param,0,302,0.000,172.648,0.5717,
2,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",13761.255,13762.257,1001,169.6,22,323.6,126,93.775,98.890,93.950,,148,0.6347988572431109,0.7456367529522255,off,api_param,0,126,0.000,93.950,0.7456,
2,qwen3.5:0.8b,load,5,Explain the difference between TCP and UDP in two sentences.,13762.306,13763.050,744,171.7,24,585.0,91,86.490,87.550,64.376,,115,0.5597875498465319,0.7074238267291337,off,api_param,0,91,0.000,64.376,0.7074,
2,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,13763.357,13769.163,5806,167.7,24,691.0,885,93.304,99.150,541.775,,909,0.5960121164075486,0.612175156852499,off,api_param,0,885,0.000,541.775,0.6122,
2,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,13769.222,13774.978,5755,170.6,20,563.9,891,97.929,100.670,563.639,,911,0.6187036163419676,0.6325914640713047,off,api_param,0,891,0.000,563.639,0.6326,
2,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,13775.007,13780.956,5949,170.9,25,771.8,924,98.712,100.810,587.243,,949,0.6188014723350507,0.63554393641338,off,api_param,0,924,0.000,587.243,0.6355,
2,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,13781.322,13782.324,1002,171.2,26,470.8,127,74.210,78.350,74.404,,153,0.48630276012157864,0.5858608055007994,off,api_param,0,127,0.000,74.404,0.5859,
2,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,13782.433,13784.494,2060,172.5,32,731.1,302,90.215,99.980,185.917,,334,0.5566386849981337,0.6156202675144923,off,api_param,0,302,0.000,185.917,0.6156,
2,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,13784.554,13794.362,9808,166.7,31,656.3,1498,99.014,101.560,971.134,,1529,0.63514300725349,0.6482868211552646,off,api_param,0,1498,0.000,971.134,0.6483,
2,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,13794.564,13796.710,2146,167.3,35,586.8,303,89.740,100.010,192.595,,338,0.5698075964065434,0.6356269557274313,off,api_param,0,303,0.000,192.595,0.6356,
2,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,13796.728,13798.778,2050,168.7,28,754.9,293,94.915,100.090,194.618,,321,0.606285930162813,0.6642245173456074,off,api_param,0,293,0.000,194.618,0.6642,
2,qwen3.5:0.8b,load,14,Describe the pros and cons of renewable energy sources: sola,13798.882,13807.742,8860,166.4,33,841.5,1352,97.732,100.480,865.944,,1385,0.6252304512460932,0.6404912536803544,off,api_param,0,1352,0.000,865.944,0.6405,
3,qwen3.5:0.8b,load,0,What is the capital of France?,13807.845,13808.459,614,171.3,19,343.2,68,90.170,95.340,55.384,,87,0.6365980981052703,0.8144710961052724,off,api_param,0,68,0.000,55.384,0.8145,
3,qwen3.5:0.8b,load,1,What year was the C programming language created?,13808.909,13810.031,1122,169.3,21,716.9,152,73.400,86.310,82.355,,173,0.4760398239765475,0.5418084838680443,off,api_param,0,152,0.000,82.355,0.5418,
3,qwen3.5:0.8b,load,2,Name three planets in our solar system.,13810.488,13811.333,845,171.6,20,408.0,106,70.790,75.240,59.818,,126,0.4747467953619974,0.5643216624114308,off,api_param,0,106,0.000,59.818,0.5643,
3,qwen3.5:0.8b,load,3,What is 17 multiplied by 23?,13811.555,13813.566,2011,169.8,23,381.7,287,87.368,99.290,175.728,,310,0.5668630935969879,0.6122911463939592,off,api_param,0,287,0.000,175.728,0.6123,
3,qwen3.5:0.8b,load,4,"Who wrote the novel ""1984""?",13813.688,13814.686,997,168.3,22,405.4,126,89.350,95.570,89.116,,148,0.6021340861069514,0.7072686090780064,off,api_param,0,126,0.000,89.116,0.7073,
3,qwen3.5:0.8b,load,5,Explain the difference between TCP and UDP in two sentences.,13814.747,13815.174,427,172.8,24,492.6,40,84.790,84.790,36.240,,64,0.5662488824166758,0.9059982118666813,off,api_param,0,40,0.000,36.240,0.9060,
3,qwen3.5:0.8b,load,6,What are the main advantages of using containers over virtua,13815.271,13821.142,5871,168.6,24,700.8,896,95.177,99.830,558.841,,920,0.6074363472681024,0.6237069637127837,off,api_param,0,896,0.000,558.841,0.6237,
3,qwen3.5:0.8b,load,7,Describe how HTTPS protects data in transit.,13821.586,13828.519,6932,168.3,20,397.3,1061,94.421,100.560,654.618,,1081,0.6055672774663,0.6169823062592558,off,api_param,0,1061,0.000,654.618,0.6170,
3,qwen3.5:0.8b,load,8,What is gradient descent and why is it used in machine learn,13828.994,13834.690,5695,170.3,25,427.9,875,93.729,100.830,533.880,,900,0.5931996916874358,0.6101482543070769,off,api_param,0,875,0.000,533.880,0.6101,
3,qwen3.5:0.8b,load,9,Summarise the causes of World War I in three bullet points.,13834.807,13836.016,1209,171.2,26,671.1,167,90.510,97.910,109.430,,193,0.5669923296772895,0.6552665845971071,off,api_param,0,167,0.000,109.430,0.6553,
3,qwen3.5:0.8b,load,10,Write a Python function that checks whether a given string i,13836.390,13839.710,3320,172.1,32,823.8,509,92.381,100.760,306.731,,541,0.5669696651107748,0.6026141234281517,off,api_param,0,509,0.000,306.731,0.6026,
3,qwen3.5:0.8b,load,11,Explain how a transformer neural network works. Cover attent,13840.095,13852.668,12573,170.4,31,590.8,1979,98.523,101.550,1238.769,,2010,0.6163031505898752,0.625957217122612,off,api_param,0,1979,0.000,1238.769,0.6260,
3,qwen3.5:0.8b,load,12,Write a short story (about 200 words) about a robot who disc,13852.705,13854.318,1612,170.9,35,1054.6,233,95.360,100.620,153.778,,268,0.5737999902495162,0.6599931218320616,off,api_param,0,233,0.000,153.778,0.6600,
3,qwen3.5:0.8b,load,13,List and briefly explain ten common software design patterns,13854.805,13857.944,3139,171.2,28,773.5,478,88.658,100.680,278.299,,506,0.5499971564697957,0.5822145631249301,off,api_param,0,478,0.000,278.299,0.5822,
